Mavelikkara,Fuel,194653,1,194653.00
Mavelikkara,Grocery,169648,1,169648.00
Mavelikkara,Entertainment,156388,1,156388.00
Mavelikkara,Bills,62912,1,62912.00
Mavoor,Food,249308,3,83102.00
Mavoor,Grocery,152738,2,76369.00
Mavoor,Entertainment,47547,1,47547.00
Mavoor,Bills,19174,1,19174.00
Medak,Bills,432107,2,216053.00
Medak,Food,274965,2,137482.00
Medak,Entertainment,223837,1,223837.00
Medininagar (Daltonganj),Grocery,809115,4,202278.00
Medininagar (Daltonganj),Fuel,495654,3,165218.00
Medininagar (Daltonganj),Entertainment,220103,1,220103.00
Medinipur,Bills,578164,2,289082.00
Medinipur,Entertainment,244923,1,244923.00
Medinipur,Food,209396,1,209396.00
Medinipur,Grocery,26474,1,26474.00
Meerut,Entertainment,516077,4,129019.00
Meerut,Fuel,149907,1,149907.00
Meerut,Grocery,84101,2,42050.00
Meerut,Food,55119,1,55119.00
Mehkar,Fuel,519104,2,259552.00
Mehkar,Entertainment,319616,3,106538.00
Mehkar,Bills,52778,1,52778.00
Memari,Fuel,192420,2,96210.00
Memari,Grocery,43265,1,43265.00
Memari,Entertainment,36503,1,36503.00
Merta City,Grocery,451007,3,150335.00
Merta City,Entertainment,226583,1,226583.00
Merta City,Fuel,136481,1,136481.00
Mhow Cantonment,Bills,383898,3,127966.00
Mhow Cantonment,Grocery,375237,2,187618.00
Mhow Cantonment,Food,232168,1,232168.00
Mhow Cantonment,Fuel,226960,1,226960.00
Mihijam,Grocery,575246,3,191748.00
Mihijam,Bills,324629,2,162314.00
Mihijam,Fuel,156857,1,156857.00
Mira-Bhayandar,Bills,667934,3,222644.00
Miryalaguda,Food,378483,3,126161.00
Miryalaguda,Fuel,76928,1,76928.00
Modasa,Fuel,559135,3,186378.00
Modasa,Grocery,510347,4,127586.00
Modasa,Entertainment,289388,2,144694.00
Modasa,Bills,190640,1,190640.00
Modasa,Food,156854,2,78427.00
Modinagar,Entertainment,348063,2,174031.00
Modinagar,Food,294699,1,294699.00
Moga,Bills,375011,2,187505.00
Moga,Fuel,194483,3,64827.00
Moga,Entertainment,139986,1,139986.00
Moga,Grocery,129158,1,129158.00
Mohali,Fuel,445882,3,148627.00
Mohali,Food,392999,4,98249.00
Mohali,Entertainment,364592,2,182296.00
Mohali,Grocery,281928,1,281928.00
Mohali,Bills,207011,1,207011.00
Mokameh,Food,256299,3,85433.00
Mokameh,Entertainment,197687,1,197687.00
Mokameh,Bills,163787,1,163787.00
Mokameh,Fuel,83186,1,83186.00
Mokameh,Grocery,7322,1,7322.00
Mokokchung,Food,649578,4,162394.00
Mokokchung,Grocery,587249,3,195749.00
Mokokchung,Bills,444381,4,111095.00
Mokokchung,Fuel,167197,1,167197.00
Mokokchung,Entertainment,37994,1,37994.00
Moradabad,Entertainment,499647,3,166549.00
Moradabad,Bills,370982,2,185491.00
Moradabad,Food,257626,1,257626.00
Moradabad,Fuel,144170,1,144170.00
Morena,Fuel,801794,3,267264.00
Morena,Bills,243023,1,243023.00
Morena,Food,151782,1,151782.00
Morshi,Bills,408632,2,204316.00
Morshi,Food,256003,2,128001.00
Morshi,Grocery,220062,2,110031.00
Morvi,Bills,294627,1,294627.00
Morvi,Entertainment,151211,2,75605.00
Motihari,Entertainment,745644,4,186411.00
Motihari,Fuel,628675,4,157168.00
Motihari,Food,113102,1,113102.00
Motihari,Grocery,112109,1,112109.00
Motihari,Bills,20695,1,20695.00
Mudalagi,Bills,438738,2,219369.00
Mudalagi,Grocery,286321,2,143160.00
Mudalagi,Fuel,122173,1,122173.00
Mudalagi,Entertainment,56428,1,56428.00
Muddebihal,Food,582556,3,194185.00
Muddebihal,Fuel,448781,3,149593.00
Muddebihal,Bills,371648,2,185824.00
Muddebihal,Entertainment,259744,1,259744.00
Mudhol,Entertainment,335102,3,111700.00
Mudhol,Grocery,283229,1,283229.00
Mudhol,Bills,201612,2,100806.00
Muktsar,Entertainment,606730,4,151682.00
Muktsar,Fuel,255773,1,255773.00
Muktsar,Food,172426,2,86213.00
Muktsar,Bills,66387,1,66387.00
Mulbagal,Entertainment,260448,1,260448.00
Mulbagal,Bills,68291,1,68291.00
Mundi,Entertainment,221085,3,73695.00
Mundi,Grocery,74888,1,74888.00
Mundi,Fuel,33212,1,33212.00
Mundi,Bills,30957,2,15478.00
Mungeli,Food,533239,4,133309.00
Mungeli,Fuel,363621,3,121207.00
Mungeli,Grocery,75523,1,75523.00
Munger,Food,261453,1,261453.00
Munger,Fuel,238852,2,119426.00
Munger,Bills,230329,1,230329.00
Munger,Grocery,64501,2,32250.00
Murshidabad,Entertainment,488412,2,244206.00
Murshidabad,Fuel,26311,1,26311.00
Murshidabad,Food,1018,1,1018.00
Murtijapur,Grocery,844455,4,211113.00
Murtijapur,Entertainment,264055,1,264055.00
Murtijapur,Fuel,98817,1,98817.00
Murwara (Katni),Grocery,206940,1,206940.00
Murwara (Katni),Food,206324,2,103162.00
Murwara (Katni),Entertainment,106519,1,106519.00
Murwara (Katni),Bills,19565,1,19565.00
Musabani,Entertainment,408866,3,136288.00
Musabani,Bills,239099,1,239099.00
Musabani,Food,214042,2,107021.00
Musabani,Fuel,202808,1,202808.00
Musabani,Grocery,84505,1,84505.00
Mussoorie,Grocery,151006,1,151006.00
Mussoorie,Entertainment,51981,1,51981.00
Muvattupuzha,Fuel,572496,4,143124.00
Muvattupuzha,Food,511244,2,255622.00
Muvattupuzha,Entertainment,290240,2,145120.00
Muvattupuzha,Grocery,157081,1,157081.00
Muvattupuzha,Bills,81290,1,81290.00
Muzaffarpur,Grocery,639266,3,213088.00
Muzaffarpur,Bills,218014,1,218014.00
Muzaffarpur,Fuel,126430,1,126430.00
Muzaffarpur,Food,100546,1,100546.00
Mysore,Grocery,243712,3,81237.00
Mysore,Entertainment,239369,1,239369.00
Mysore,Bills,68558,1,68558.00
Nabadwip,Fuel,389466,2,194733.00
Nabadwip,Bills,259448,1,259448.00
Nabadwip,Grocery,197970,1,197970.00
Nabadwip,Food,29392,1,29392.00
Nabarangapur,Grocery,257304,2,128652.00
Nabarangapur,Food,68016,1,68016.00
Nabha,Fuel,611364,3,203788.00
Nabha,Bills,289118,2,144559.00
Nabha,Grocery,108235,1,108235.00
Nabha,Food,87997,1,87997.00
Nadbai,Fuel,510530,4,127632.00
Nadbai,Food,298448,4,74612.00
Nadbai,Grocery,231524,1,231524.00
Nadbai,Entertainment,109096,3,36365.00
Nadiad,Grocery,546395,3,182131.00
Nadiad,Food,247467,2,123733.00
Nadiad,Entertainment,115202,1,115202.00
Nagaon,Food,339867,3,113289.00
Nagaon,Grocery,258446,2,129223.00
Nagaon,Bills,249535,1,249535.00
Nagaon,Entertainment,111104,1,111104.00
Nagapattinam,Bills,556451,2,278225.00
Nagapattinam,Grocery,59476,1,59476.00
Nagari,Food,299242,2,149621.00
Nagari,Grocery,276176,1,276176.00
Nagari,Fuel,178619,1,178619.00
Nagarkurnool,Grocery,413968,2,206984.00
Nagarkurnool,Fuel,231232,1,231232.00
Nagarkurnool,Entertainment,147585,1,147585.00
Nagarkurnool,Bills,113716,2,56858.00
Nagaur,Entertainment,790391,5,158078.00
Nagaur,Grocery,389902,3,129967.00
Nagaur,Fuel,297254,1,297254.00
Nagaur,Bills,239702,1,239702.00
Nagaur,Food,29769,1,29769.00
Nagda,Fuel,311203,2,155601.00
Nagda,Grocery,277210,1,277210.00
Nagda,Entertainment,251481,1,251481.00
Nagda,Food,25683,1,25683.00
Nagercoil,Food,551749,3,183916.00
Nagercoil,Fuel,289226,1,289226.00
Nagercoil,Grocery,232497,1,232497.00
Nagercoil,Entertainment,207174,1,207174.00
Nagina,Grocery,158528,1,158528.00
Nagina,Food,43425,2,21712.00
Nagina,Fuel,31565,1,31565.00
Nagpur,Food,505070,2,252535.00
Nagpur,Bills,163384,3,54461.00
Nagpur,Fuel,85921,1,85921.00
Nagpur,Entertainment,34887,1,34887.00
Nahan,Entertainment,571985,2,285992.00
Nahan,Grocery,289835,1,289835.00
Nahan,Food,248730,1,248730.00
Nahan,Bills,212438,1,212438.00
Naharlagun,Bills,323493,2,161746.00
Naharlagun,Fuel,151093,1,151093.00
Naharlagun,Food,125125,2,62562.00
Naharlagun,Entertainment,18636,1,18636.00
Naidupet,Entertainment,849513,4,212378.00
Naidupet,Grocery,122846,2,61423.00
Naidupet,Food,98793,3,32931.00
Naidupet,Fuel,29941,1,29941.00
Naidupet,Bills,24634,1,24634.00
Naihati,Fuel,457556,3,152518.00
Naihati,Food,435120,3,145040.00
Naihati,Entertainment,409275,2,204637.00
Naihati,Bills,156284,1,156284.00
Naila Janjgir,Entertainment,561557,4,140389.00
Naila Janjgir,Bills,329878,2,164939.00
Naila Janjgir,Fuel,275365,3,91788.00
Naila Janjgir,Grocery,200852,1,200852.00
Naila Janjgir,Food,191725,1,191725.00
Nainital,Fuel,664762,5,132952.00
Nainital,Grocery,477951,2,238975.00
Nainital,Entertainment,277726,1,277726.00
Nainital,Food,178276,1,178276.00
Nainital,Bills,80668,1,80668.00
Najibabad,Grocery,429251,2,214625.00
Najibabad,Bills,217573,1,217573.00
Najibabad,Fuel,102156,1,102156.00
Nakodar,Fuel,205582,1,205582.00
Nakodar,Entertainment,126688,1,126688.00
Nalbari,Food,88914,1,88914.00
Nalbari,Bills,6407,1,6407.00
Namakkal,Fuel,272526,1,272526.00
Namakkal,Bills,193155,2,96577.00
Namakkal,Food,158297,1,158297.00
Namakkal,Grocery,150328,1,150328.00
Nanded-Waghala,Grocery,724003,3,241334.00
Nanded-Waghala,Food,378270,3,126090.00
Nanded-Waghala,Entertainment,368730,3,122910.00
Nanded-Waghala,Fuel,307045,3,102348.00
Nandivaram-Guduvancheri,Fuel,284610,1,284610.00
Nandivaram-Guduvancheri,Food,240435,1,240435.00
Nandivaram-Guduvancheri,Bills,137477,1,137477.00
Nandura,Bills,231015,2,115507.00
Nandurbar,Food,312529,2,156264.00
Nandurbar,Grocery,304932,2,152466.00
Nandurbar,Bills,295111,1,295111.00
Nandurbar,Entertainment,238994,1,238994.00
Nandurbar,Fuel,32877,1,32877.00
Nandyal,Bills,402180,2,201090.00
Nandyal,Entertainment,216313,1,216313.00
Nandyal,Fuel,189055,1,189055.00
Nandyal,Grocery,95433,1,95433.00
Nangal,Food,245686,1,245686.00
Nangal,Bills,206377,2,103188.00
Nangal,Fuel,136140,1,136140.00
Nangal,Grocery,51496,1,51496.00
Nanjangud,Food,297217,1,297217.00
Nanjangud,Grocery,261337,1,261337.00
Nanjangud,Bills,122525,1,122525.00
Nanjikottai,Fuel,677775,3,225925.00
Nanjikottai,Food,88442,1,88442.00
Nanjikottai,Grocery,84951,1,84951.00
Nanjikottai,Bills,4071,1,4071.00
Nanpara,Grocery,670806,3,223602.00
Nanpara,Fuel,255474,1,255474.00
Nanpara,Food,125443,1,125443.00
Narasapuram,Bills,299178,3,99726.00
Narasapuram,Entertainment,204959,1,204959.00
Narasaraopet,Bills,398271,2,199135.00
Narayanpet,Entertainment,587475,4,146868.00
Narayanpet,Bills,167332,3,55777.00
Narayanpet,Food,105099,1,105099.00
Nargund,Food,260288,1,260288.00
Nargund,Fuel,179688,1,179688.00
Nargund,Grocery,152140,1,152140.00
Narkatiaganj,Fuel,555905,2,277952.00
Narkatiaganj,Grocery,137779,1,137779.00
Narnaul,Fuel,659241,3,219747.00
Narnaul,Bills,313446,2,156723.00
Narnaul,Entertainment,138430,1,138430.00
Narsinghgarh,Fuel,738443,3,246147.00
Narsinghgarh,Entertainment,516102,5,103220.00
Narsinghgarh,Grocery,254718,1,254718.00
Narsinghgarh,Food,212106,2,106053.00
Narsinghgarh,Bills,93132,1,93132.00
Narsipatnam,Entertainment,347254,2,173627.00
Narsipatnam,Food,172905,1,172905.00
Narsipatnam,Bills,51190,1,51190.00
Narwana,Fuel,536252,4,134063.00
Nashik,Food,363381,2,181690.00
Nashik,Grocery,178714,1,178714.00
Nashik,Bills,138917,2,69458.00
Nasirabad,Food,645637,4,161409.00
Nasirabad,Entertainment,384921,3,128307.00
Nasirabad,Grocery,286277,1,286277.00
Nasirabad,Bills,277993,2,138996.00
Nasirabad,Fuel,41468,2,20734.00
Nathdwara,Entertainment,209674,2,104837.00
Nathdwara,Bills,40405,1,40405.00
Nathdwara,Food,6292,2,3146.00
Naugachhia,Fuel,356385,2,178192.00
Naugachhia,Food,303054,2,151527.00
Naugachhia,Grocery,154216,1,154216.00
Naugachhia,Bills,92144,1,92144.00
Naugawan Sadat,Fuel,459933,3,153311.00
Naugawan Sadat,Bills,376498,3,125499.00
Naugawan Sadat,Entertainment,169832,1,169832.00
Naugawan Sadat,Food,125293,1,125293.00
Naugawan Sadat,Grocery,103568,1,103568.00
Nautanwa,Food,696485,3,232161.00
Nautanwa,Grocery,511802,2,255901.00
Nautanwa,Fuel,404777,2,202388.00
Nautanwa,Bills,308026,2,154013.00
Nautanwa,Entertainment,151460,1,151460.00
Navi Mumbai,Entertainment,511451,3,170483.00
Navi Mumbai,Food,290034,1,290034.00
Navi Mumbai,Grocery,277346,1,277346.00
Navi Mumbai,Fuel,183390,1,183390.00
Navi Mumbai,Bills,28095,1,28095.00
Navsari,Entertainment,540387,3,180129.00
Navsari,Grocery,376876,2,188438.00
Navsari,Food,223204,1,223204.00
Navsari,Bills,133999,1,133999.00
Nawabganj,Fuel,190713,2,95356.00
Nawabganj,Food,77812,1,77812.00
Nawabganj,Entertainment,57341,1,57341.00
Nawada,Food,334439,3,111479.00
Nawada,Bills,317574,2,158787.00
Nawada,Entertainment,46286,1,46286.00
Nawanshahr,Fuel,422682,2,211341.00
Nawanshahr,Food,405734,2,202867.00
Nawanshahr,Bills,181344,1,181344.00
Nawanshahr,Grocery,181228,2,90614.00
Nawanshahr,Entertainment,178266,1,178266.00
Nawapur,Grocery,377851,3,125950.00
Nawapur,Food,207523,2,103761.00
Nawapur,Entertainment,181286,1,181286.00
Nawapur,Bills,162852,1,162852.00
Nawapur,Fuel,42273,1,42273.00
Nedumangad,Grocery,289877,1,289877.00
Nedumangad,Entertainment,260949,2,130474.00
Nedumangad,Food,260176,1,260176.00
Nedumangad,Fuel,249394,1,249394.00
Nedumangad,Bills,52136,1,52136.00
Neem-Ka-Thana,Food,373758,2,186879.00
Neem-Ka-Thana,Grocery,337758,3,112586.00
Neem-Ka-Thana,Fuel,281712,2,140856.00
Neem-Ka-Thana,Entertainment,189204,1,189204.00
Neem-Ka-Thana,Bills,139669,1,139669.00
Neemuch,Food,413124,2,206562.00
Neemuch,Fuel,259489,1,259489.00
Neemuch,Bills,6695,1,6695.00
Nehtaur,Entertainment,407024,3,135674.00
Nehtaur,Bills,263482,1,263482.00
Nehtaur,Grocery,182728,1,182728.00
Nehtaur,Fuel,79243,1,79243.00
Nelamangala,Fuel,455711,2,227855.00
Nelamangala,Entertainment,318745,2,159372.00
Nellikuppam,Food,502509,3,167503.00
Nellikuppam,Bills,273421,1,273421.00
Nellikuppam,Fuel,127639,2,63819.00
Nellikuppam,Grocery,42879,1,42879.00
Nellore,Entertainment,673496,3,224498.00
Nellore,Bills,441837,2,220918.00
Nellore,Grocery,198455,1,198455.00
Nellore,Fuel,198141,1,198141.00
Nellore,Food,138097,1,138097.00
Nepanagar,Entertainment,408342,3,136114.00
Nepanagar,Grocery,273771,1,273771.00
Nepanagar,Food,235763,1,235763.00
Nepanagar,Fuel,119719,3,39906.00
Nepanagar,Bills,107147,1,107147.00
New Delhi,Bills,237989,2,118994.00
New Delhi,Fuel,22220,1,22220.00
Neyveli (TS),Fuel,644927,4,161231.00
Neyveli (TS),Food,266172,1,266172.00
Neyveli (TS),Grocery,93381,1,93381.00
Neyveli (TS),Bills,92256,1,92256.00
Neyyattinkara,Grocery,258820,2,129410.00
Neyyattinkara,Entertainment,257927,2,128963.00
Neyyattinkara,Bills,218766,1,218766.00
Neyyattinkara,Food,140247,1,140247.00
Neyyattinkara,Fuel,54820,2,27410.00
Nidadavole,Fuel,400692,2,200346.00
Nidadavole,Grocery,394358,2,197179.00
Nidadavole,Entertainment,214314,1,214314.00
Nidadavole,Food,208072,1,208072.00
Nidadavole,Bills,190740,2,95370.00
Nilambur,Food,568041,3,189347.00
Nilambur,Grocery,265343,1,265343.00
Nilambur,Entertainment,103770,1,103770.00
Nilambur,Bills,101951,1,101951.00
Nilanga,Food,442140,2,221070.00
Nilanga,Grocery,384297,2,192148.00
Nilanga,Fuel,253503,3,84501.00
Nilanga,Bills,245092,1,245092.00
Nimbahera,Entertainment,256021,1,256021.00
Nimbahera,Food,117976,1,117976.00
Nimbahera,Grocery,99971,1,99971.00
Nirmal,Food,296534,1,296534.00
Nirmal,Entertainment,201810,1,201810.00
Nirmal,Fuel,101874,1,101874.00
Nirmal,Bills,72538,1,72538.00
Nizamabad,Fuel,323891,2,161945.00
Nizamabad,Entertainment,303558,2,151779.00
Nohar,Bills,293685,1,293685.00
Nohar,Grocery,171199,1,171199.00
Nohar,Food,131893,1,131893.00
Noida,Fuel,208170,2,104085.00
Noida,Entertainment,129478,1,129478.00
Noida,Grocery,107903,1,107903.00
Noida,Food,17571,1,17571.00
Nokha,Entertainment,1084780,6,180796.00
Nokha,Food,632914,4,158228.00
Nokha,Bills,446566,2,223283.00
Nokha,Grocery,246097,1,246097.00
Nongstoin,Entertainment,177453,1,177453.00
Nongstoin,Fuel,173134,1,173134.00
Noorpur,Grocery,406326,2,203163.00
Noorpur,Fuel,346033,2,173016.00
Noorpur,Bills,179234,1,179234.00
Noorpur,Entertainment,132975,1,132975.00
North Lakhimpur,Bills,416571,2,208285.00
North Lakhimpur,Food,399408,2,199704.00
Nowgong,Fuel,453638,4,113409.00
Nowgong,Entertainment,129412,1,129412.00
Nowgong,Grocery,42886,1,42886.00
Nuzvid,Entertainment,588064,3,196021.00
Nuzvid,Fuel,502719,3,167573.00
Nuzvid,Bills,265425,2,132712.00
Nuzvid,Food,172286,1,172286.00
Oddanchatram,Grocery,537392,3,179130.00
Oddanchatram,Food,492306,2,246153.00
Oddanchatram,Entertainment,345529,3,115176.00
Oddanchatram,Bills,68714,2,34357.00
Ongole,Fuel,387813,2,193906.00
Ongole,Food,202432,2,101216.00
Ongole,Entertainment,190417,1,190417.00
Ongole,Bills,118036,1,118036.00
Orai,Grocery,627161,3,209053.00
Orai,Entertainment,337400,2,168700.00
Orai,Fuel,211487,1,211487.00
Osmanabad,Bills,561482,3,187160.00
Osmanabad,Food,282745,1,282745.00
Osmanabad,Grocery,201683,2,100841.00
Ottappalam,Grocery,752100,5,150420.00
Ottappalam,Fuel,283689,2,141844.00
Ottappalam,Entertainment,187612,2,93806.00
Ottappalam,Bills,170508,1,170508.00
Ottappalam,Food,151224,2,75612.00
Ozar,Bills,404855,3,134951.00
Ozar,Food,318028,2,159014.00
Ozar,Entertainment,280655,2,140327.00
Pachora,Entertainment,184097,1,184097.00
Pachora,Grocery,168298,1,168298.00
Pachora,Fuel,110996,1,110996.00
Padra,Fuel,978150,5,195630.00
Padra,Grocery,248794,3,82931.00
Padra,Bills,195084,2,97542.00
Padra,Entertainment,150767,1,150767.00
Padrauna,Fuel,585670,3,195223.00
Padrauna,Grocery,462672,4,115668.00
Padrauna,Bills,213026,1,213026.00
Paithan,Bills,436250,3,145416.00
Paithan,Grocery,428507,2,214253.00
Paithan,Food,96745,1,96745.00
Pakaur,Fuel,408787,2,204393.00
Pakaur,Entertainment,141621,1,141621.00
Palacole,Food,625585,3,208528.00
Palacole,Bills,390729,2,195364.00
Palacole,Entertainment,174615,3,58205.00
Palacole,Grocery,137611,1,137611.00
Palacole,Fuel,120120,1,120120.00
Palakkad,Grocery,216178,2,108089.00
Palakkad,Bills,203036,1,203036.00
Palani,Fuel,288902,1,288902.00
Palani,Food,263917,1,263917.00
Palani,Bills,93796,1,93796.00
Palani,Entertainment,2470,1,2470.00
Palanpur,Food,764611,4,191152.00
Palanpur,Bills,318813,2,159406.00
Palanpur,Fuel,155044,2,77522.00
Palasa Kasibugga,Bills,856900,4,214225.00
Palasa Kasibugga,Grocery,423986,2,211993.00
Palasa Kasibugga,Food,406271,2,203135.00
Palghar,Fuel,432826,2,216413.00
Palghar,Food,385291,2,192645.00
Palghar,Entertainment,213498,1,213498.00
Pali,Entertainment,381556,2,190778.00
Pali,Food,219117,1,219117.00
Pali,Fuel,77005,2,38502.00
Pali,Bills,71542,1,71542.00
Palia Kalan,Fuel,215526,1,215526.00
Palia Kalan,Bills,133091,1,133091.00
Palia Kalan,Entertainment,54009,1,54009.00
Palitana,Fuel,729203,5,145840.00
Palitana,Entertainment,184032,1,184032.00
Palladam,Fuel,429704,3,143234.00
Palladam,Entertainment,390583,2,195291.00
Palwal,Fuel,264115,1,264115.00
Palwal,Food,191409,1,191409.00
Palwal,Entertainment,65589,2,32794.00
Palwancha,Grocery,309134,2,154567.00
Palwancha,Food,297472,2,148736.00
Palwancha,Fuel,7741,1,7741.00
Panaji,Bills,236571,2,118285.00
Panaji,Food,168290,1,168290.00
Panchkula,Fuel,279644,1,279644.00
Panchkula,Grocery,189693,1,189693.00
Panchkula,Entertainment,131158,1,131158.00
Panchkula,Food,76335,1,76335.00
Pandharkaoda,Grocery,422561,2,211280.00
Pandharkaoda,Entertainment,293048,2,146524.00
Pandharkaoda,Fuel,199667,1,199667.00
Pandharpur,Bills,396812,2,198406.00
Pandharpur,Grocery,395169,3,131723.00
Pandharpur,Food,293916,2,146958.00
Pandharpur,Fuel,276256,2,138128.00
Pandharpur,Entertainment,228924,1,228924.00
Pandhurna,Bills,499236,2,249618.00
Pandhurna,Entertainment,474620,3,158206.00
Pandhurna,Food,224464,2,112232.00
Pandhurna,Fuel,186020,2,93010.00
Pandhurna,Grocery,115145,1,115145.00
Pandua,Entertainment,271397,1,271397.00
Pandua,Food,164827,1,164827.00
Pandua,Fuel,145619,2,72809.00
Pandua,Grocery,95168,1,95168.00
Panipat,Fuel,552307,4,138076.00
Panipat,Bills,472567,3,157522.00
Panipat,Entertainment,365213,2,182606.00
Panipat,Food,152312,1,152312.00
Panna,Bills,89751,1,89751.00
Panna,Fuel,34303,1,34303.00
Panna,Entertainment,28292,1,28292.00
Panruti,Fuel,478586,4,119646.00
Panruti,Bills,238846,1,238846.00
Panruti,Entertainment,151085,2,75542.00
Panruti,Food,130680,1,130680.00
Panruti,Grocery,82503,1,82503.00
Panvel,Food,522942,4,130735.00
Panvel,Bills,262749,1,262749.00
Panvel,Fuel,177134,1,177134.00
Panvel,Entertainment,98909,1,98909.00
Pappinisseri,Bills,562902,4,140725.00
Pappinisseri,Entertainment,193606,1,193606.00
Pappinisseri,Food,1647,1,1647.00
Paradip,Bills,261358,2,130679.00
Paramakudi,Food,543155,2,271577.00
Paramakudi,Bills,80024,1,80024.00
Paramakudi,Entertainment,77031,1,77031.00
Paramakudi,Grocery,6490,1,6490.00
Paravoor,Fuel,573844,4,143461.00
Paravoor,Food,455020,3,151673.00
Paravoor,Bills,296182,1,296182.00
Paravoor,Entertainment,232914,1,232914.00
Paravoor,Grocery,65478,1,65478.00
Parbhani,Bills,133978,1,133978.00
Parbhani,Fuel,132850,2,66425.00
Parbhani,Grocery,113398,1,113398.00
Parlakhemundi,Grocery,253514,1,253514.00
Parlakhemundi,Bills,191251,1,191251.00
Parlakhemundi,Entertainment,187691,2,93845.00
Parli,Food,660570,4,165142.00
Parli,Bills,223344,1,223344.00
Parli,Grocery,152741,1,152741.00
Partur,Fuel,309225,2,154612.00
Partur,Entertainment,215390,1,215390.00
Partur,Grocery,87368,1,87368.00
Parvathipuram,Entertainment,473520,3,157840.00
Parvathipuram,Food,352447,2,176223.00
Parvathipuram,Fuel,261063,1,261063.00
Parvathipuram,Bills,258426,1,258426.00
Parvathipuram,Grocery,208533,2,104266.00
Pasan,Entertainment,428263,3,142754.00
Pasan,Food,364353,2,182176.00
Pasan,Fuel,216222,1,216222.00
Pasan,Grocery,69694,1,69694.00
Paschim Punropara,Entertainment,406740,2,203370.00
Paschim Punropara,Food,219925,1,219925.00
Paschim Punropara,Grocery,197826,1,197826.00
Paschim Punropara,Bills,185074,1,185074.00
Paschim Punropara,Fuel,11200,1,11200.00
Patan,Fuel,340485,2,170242.00
Patan,Entertainment,189648,1,189648.00
Pathanamthitta,Grocery,235752,2,117876.00
Pathanamthitta,Bills,193122,1,193122.00
Pathanamthitta,Fuel,96886,1,96886.00
Pathanamthitta,Food,24568,1,24568.00
Pathankot,Grocery,81467,1,81467.00
Pathankot,Entertainment,61219,1,61219.00
Pathankot,Food,16257,1,16257.00
Pathri,Grocery,647098,5,129419.00
Pathri,Fuel,366085,2,183042.00
Pathri,Bills,143025,1,143025.00
Pathri,Entertainment,38260,1,38260.00
Patiala,Bills,468593,2,234296.00
Patiala,Grocery,210403,2,105201.00
Patiala,Fuel,146248,1,146248.00
Patiala,Food,16901,1,16901.00
Patna,Grocery,293217,1,293217.00
Patna,Entertainment,107343,1,107343.00
Patna,Bills,80881,1,80881.00
Patna,Fuel,25673,1,25673.00
Patratu,Food,568553,4,142138.00
Patratu,Bills,37702,1,37702.00
Patratu,Fuel,16492,1,16492.00
Pattamundai,Bills,288565,1,288565.00
Pattamundai,Fuel,145159,1,145159.00
Pattamundai,Grocery,132328,2,66164.00
Pattamundai,Food,116687,1,116687.00
Patti,Grocery,253595,1,253595.00
Patti,Food,127585,2,63792.00
Pattukkottai,Grocery,564640,2,282320.00
Pattukkottai,Fuel,294583,1,294583.00
Pattukkottai,Bills,180636,1,180636.00
Pattukkottai,Entertainment,34267,1,34267.00
Pattukkottai,Food,19482,1,19482.00
Pavagada,Entertainment,373180,3,124393.00
Pavagada,Grocery,350937,2,175468.00
Pavagada,Bills,272286,1,272286.00
Pavagada,Food,155215,2,77607.00
Pedana,Food,272817,1,272817.00
Pedana,Bills,126104,1,126104.00
Pedana,Grocery,110169,1,110169.00
Peddapuram,Grocery,529911,3,176637.00
Peddapuram,Fuel,108651,1,108651.00
Pehowa,Food,542211,3,180737.00
Pehowa,Fuel,531168,4,132792.00
Pehowa,Grocery,69167,1,69167.00
Pen,Grocery,268177,3,89392.00
Pen,Food,264754,2,132377.00
Pen,Entertainment,222759,2,111379.00
Perambalur,Entertainment,407065,3,135688.00
Perambalur,Fuel,404041,3,134680.00
Perambalur,Grocery,213624,1,213624.00
Perambalur,Food,158992,1,158992.00
Perambalur,Bills,48559,1,48559.00
Peringathur,Entertainment,222498,1,222498.00
Peringathur,Fuel,202977,1,202977.00
Peringathur,Bills,69013,1,69013.00
Perinthalmanna,Bills,192392,2,96196.00
Perinthalmanna,Food,175658,2,87829.00
Perinthalmanna,Fuel,102146,1,102146.00
Perinthalmanna,Grocery,69335,1,69335.00
Periyakulam,Bills,583542,2,291771.00
Periyakulam,Entertainment,276243,1,276243.00
Periyakulam,Grocery,270540,1,270540.00
Periyakulam,Food,18807,1,18807.00
Periyasemur,Food,620301,6,103383.00
Periyasemur,Grocery,428267,2,214133.00
Periyasemur,Entertainment,281029,1,281029.00
Periyasemur,Fuel,84988,1,84988.00
Periyasemur,Bills,16372,1,16372.00
Pernampattu,Entertainment,481236,2,240618.00
Pernampattu,Grocery,274505,1,274505.00
Pernampattu,Bills,142620,2,71310.00
Perumbavoor,Entertainment,334615,2,167307.00
Perumbavoor,Grocery,181262,1,181262.00
Perumbavoor,Bills,91163,1,91163.00
Petlad,Entertainment,412714,3,137571.00
Petlad,Fuel,195017,1,195017.00
Petlad,Grocery,118556,1,118556.00
Petlad,Food,118227,1,118227.00
Phagwara,Fuel,356204,2,178102.00
Phagwara,Entertainment,288931,1,288931.00
Phagwara,Food,225604,1,225604.00
Phagwara,Grocery,212791,1,212791.00
Phagwara,Bills,173017,1,173017.00
Phalodi,Entertainment,871571,5,174314.00
Phalodi,Bills,367825,2,183912.00
